bullet,960,35,150,6,0,1,100
bullet,960,35,140,6,0,1,100
bullet,960,35,130,6,0,1,100
bullet,960,35,120,6,0,1,100
bullet,960,35,110,6,0,1,100
bullet,960,35,100,6,0,1,100
bullet,960,35,90,6,0,1,100
bullet,960,35,80,6,0,1,100
bullet,960,35,70,6,0,1,100
bullet,960,35,60,6,0,1,100
bullet,960,35,50,6,0,1,100
bullet,960,35,40,6,0,1,100
bullet,960,35,30,6,0,1,100
bullet,960,35,20,6,0,1,100
bullet,960,35,10,6,0,1,100
bullet,960,35,0,6,0,1,100
bullet,960,35,10,6,0,1,100
bullet,960,35,20,6,0,1,100
bullet,960,35,30,6,0,1,100
bullet,960,35,40,6,0,1,100
bullet,960,35,50,6,0,1,100
bullet,960,35,60,6,0,1,100
bullet,960,35,70,6,0,1,100
bullet,960,35,80,6,0,1,100
bullet,960,35,90,6,0,1,100
bullet,960,35,100,6,0,1,100
bullet,960,35,110,6,0,1,100
bullet,960,35,120,6,0,1,100
bullet,960,35,130,6,0,1,100
bullet,960,35,140,6,0,1,100
bullet,960,35,150,6,0,1,100
bullet,960,35,160,6,0,1,100
bullet,960,35,170,6,0,1,100
bullet,960,35,180,6,0,1,100
bullet,960,35,170,6,0,1,100
bullet,960,35,160,6,0,1,100
bullet,960,35,150,6,0,1,100
bullet,960,35,140,6,0,1,100
bullet,960,35,130,6,0,1,100
bullet,960,35,120,6,0,1,100
bullet,960,35,110,6,0,1,100
bullet,960,35,100,6,0,1,100
bullet,960,35,90,6,0,1,100
bullet,960,35,80,6,0,1,100
bullet,960,35,70,6,0,1,100
bullet,960,35,60,6,0,1,100
bullet,960,35,50,6,0,1,100
bullet,960,35,40,6,0,1,100
bullet,960,35,30,6,0,1,100
bullet,960,35,20,6,0,1,100
bullet,960,35,10,6,0,1,100
bullet,960,35,0,6,0,1,100
bullet,960,35,10,6,0,1,100
bullet,960,35,20,6,0,1,100
bullet,960,35,30,6,0,1,100
bullet,960,35,40,6,0,1,100
bullet,960,35,50,6,0,1,100
bullet,960,35,60,6,0,1,100
bullet,960,35,70,6,0,1,100
bullet,960,35,80,6,0,1,100
bullet,960,35,90,6,0,1,100
bullet,960,35,100,6,0,1,100
bullet,960,35,110,6,0,1,100
bullet,960,35,120,6,0,1,100
bullet,960,35,130,6,0,1,100
bullet,960,35,140,6,0,1,100
bullet,960,35,150,6,0,1,100
bullet,960,35,160,6,0,1,100
bullet,960,35,170,6,0,1,100
bullet,960,35,180,6,0,1,100
Menemy,600,1050,600,-100,0
bullet,960,35,135,8,0,1,1000
bullet,960,35,125,8,0,1,100
bullet,960,35,115,8,0,1,100
bullet,960,35,105,8,0,1,100
bullet,960,35,95,8,0,1,100
bullet,960,35,85,8,0,1,100
bullet,960,35,75,8,0,1,100
bullet,960,35,65,8,0,1,100
bullet,960,35,55,8,0,1,100
bullet,960,35,45,8,0,1,100
bullet,960,35,55,8,0,1,100
bullet,960,35,65,8,0,1,100
bullet,960,35,75,8,0,1,100
bullet,960,35,85,8,0,1,100
bullet,960,35,95,8,0,1,100
bullet,960,35,105,8,0,1,100
bullet,960,35,115,8,0,1,100
bullet,960,35,125,8,0,1,100
bullet,960,35,135,8,0,1,100
bullet,960,35,125,8,0,1,100
bullet,960,35,115,8,0,1,100
bullet,960,35,105,8,0,1,100
bullet,960,35,95,8,0,1,100
bullet,960,35,85,8,0,1,100
bullet,960,35,75,8,0,1,100
bullet,960,35,65,8,0,1,100
bullet,960,35,55,8,0,1,100
bullet,960,35,45,8,0,1,100
bullet,960,35,55,8,0,1,100
bullet,960,35,65,8,0,1,100
bullet,960,35,75,8,0,1,100
bullet,960,35,85,8,0,1,100
bullet,960,35,95,8,0,1,100
bullet,960,35,105,8,0,1,100
bullet,960,35,115,8,0,1,100
bullet,960,35,125,8,0,1,100
bullet,960,35,135,8,0,1,100
bullet,960,35,125,8,0,1,100
bullet,960,35,115,8,0,1,100
bullet,960,35,105,8,0,1,100
bullet,960,35,95,8,0,1,100
bullet,960,35,85,8,0,1,100
bullet,960,35,75,8,0,1,100
bullet,960,35,65,8,0,1,100
bullet,960,35,55,8,0,1,100
bullet,960,35,45,8,0,1,100
bullet,960,35,55,8,0,1,100
bullet,960,35,65,8,0,1,100
bullet,960,35,75,8,0,1,100
bullet,960,35,85,8,0,1,100
bullet,960,35,95,8,0,1,100
bullet,960,35,105,8,0,1,100
bullet,960,35,115,8,0,1,100
bullet,960,35,125,8,0,1,100
bullet,960,35,135,8,0,1,100

laser,950,30,45,500,0,D0,1000
bullet,1470,540,230,7,0,1,2000
bullet,1470,540,220,7,0,1,0
bullet,1470,540,210,7,0,1,0
bullet,1470,540,200,7,0,1,0
bullet,1470,540,190,7,0,1,0
bullet,1470,540,180,7,0,1,0
bullet,1470,540,170,7,0,1,0
bullet,1470,540,160,7,0,1,0
bullet,1470,540,150,7,0,1,0
bullet,1470,540,140,7,0,1,0
bullet,1470,540,130,7,0,1,0
bullet,1470,540,225,9,0,1,100
bullet,1470,540,215,9,0,1,0
bullet,1470,540,205,9,0,1,0
bullet,1470,540,195,9,0,1,0
bullet,1470,540,185,9,0,1,0
bullet,1470,540,175,9,0,1,0
bullet,1470,540,165,9,0,1,0
bullet,1470,540,155,9,0,1,0
bullet,1470,540,145,9,0,1,0
bullet,1470,540,135,9,0,1,0

laser,950,30,135,500,0,D0,1500
bullet,450,540,310,7,0,1,2000
bullet,450,540,320,7,0,1,0
bullet,450,540,330,7,0,1,0
bullet,450,540,340,7,0,1,0
bullet,450,540,350,7,0,1,0
bullet,450,540,0,7,0,1,0
bullet,450,540,10,7,0,1,0
bullet,450,540,20,7,0,1,0
bullet,450,540,30,7,0,1,0
bullet,450,540,40,7,0,1,0
bullet,450,540,50,7,0,1,0
bullet,450,540,315,9,0,1,100
bullet,450,540,325,9,0,1,0
bullet,450,540,335,9,0,1,0
bullet,450,540,345,9,0,1,0
bullet,450,540,355,9,0,1,0
bullet,450,540,5,9,0,1,0
bullet,450,540,15,9,0,1,0
bullet,450,540,25,9,0,1,0
bullet,450,540,35,9,0,1,0
bullet,450,540,45,9,0,1,0

laser,950,30,90,1000,0,D0,1500
bullet,960,1050,220,7,0,1,2000
bullet,960,1050,230,7,0,1,0
bullet,960,1050,240,7,0,1,0
bullet,960,1050,250,7,0,1,0
bullet,960,1050,260,7,0,1,0
bullet,960,1050,270,7,0,1,0
bullet,960,1050,280,7,0,1,0
bullet,960,1050,290,7,0,1,0
bullet,960,1050,300,7,0,1,0
bullet,960,1050,310,7,0,1,0
bullet,960,1050,320,7,0,1,0
bullet,960,1050,225,9,0,1,100
bullet,960,1050,235,9,0,1,0
bullet,960,1050,245,9,0,1,0
bullet,960,1050,255,9,0,1,0
bullet,960,1050,265,9,0,1,0
bullet,960,1050,275,9,0,1,0
bullet,960,1050,285,9,0,1,0
bullet,960,1050,295,9,0,1,0
bullet,960,1050,305,9,0,1,0
bullet,960,1050,315,9,0,1,0
bullet,960,1050,220,7,0,1,200
bullet,960,1050,230,7,0,1,0
bullet,960,1050,240,7,0,1,0
bullet,960,1050,250,7,0,1,0
bullet,960,1050,260,7,0,1,0
bullet,960,1050,270,7,0,1,0
bullet,960,1050,280,7,0,1,0
bullet,960,1050,290,7,0,1,0
bullet,960,1050,300,7,0,1,0
bullet,960,1050,310,7,0,1,0
bullet,960,1050,320,7,0,1,0
bullet,960,1050,225,9,0,1,100
bullet,960,1050,235,9,0,1,0
bullet,960,1050,245,9,0,1,0
bullet,960,1050,255,9,0,1,0
bullet,960,1050,265,9,0,1,0
bullet,960,1050,275,9,0,1,0
bullet,960,1050,285,9,0,1,0
bullet,960,1050,295,9,0,1,0
bullet,960,1050,305,9,0,1,0
bullet,960,1050,315,9,0,1,0

laser,450,30,90,2000,-20,R100,1000
laser,450,1050,0,2000,-20,U100,1000
laser,1470,1050,270,2000,-20,L100,1000
laser,1470,30,180,2000,-20,D100,1000
laser,450,30,90,2000,-20,R100,1000
laser,450,1050,0,2000,-20,U100,1000
laser,1470,1050,270,2000,-20,L100,1000
laser,1470,30,180,2000,-20,D100,1000
laser,450,30,90,2000,-20,R100,1000
laser,450,1050,0,2000,-20,U100,1000
laser,1470,1050,270,2000,-20,L100,1000
laser,1470,30,180,2000,-20,D100,1000

Menemy,600,30,1320,1100,1500
Menemy,1320,30,600,1100,0

bullet,0,0,0,0,0,0,10000
